arrivals,throughput,mean_wait_minutes,p90_wait_minutes,urgent_mean_wait_minutes,utilization_proxy,scenario,replication,wait_cost
107,95,24.53503695127335,77.00697708303035,22.22080855545291,0.8947384760418582,Usual triage,94,2406.4782076373945
78,76,1.7155140709369563,6.875164960827493,2.606084544742234,0.6238029351993881,Usual triage,95,122.65925607199237
99,97,16.53626519145658,63.84422541904104,6.718362823703328,0.8252128400021036,Usual triage,96,1500.6660661246844
97,80,20.63651556520277,47.07681588451083,15.62891943438713,0.8246367518295472,Usual triage,97,1834.9301756726131
121,92,115.13359245360103,228.6578656700703,51.14969666405196,0.9744943924814865,Usual triage,98,12770.234296311914
108,102,14.323013843401565,37.247171662267185,10.359026624324631,0.88368846478579,Usual triage,99,1417.978370496755
103,95,8.308028333066117,24.875315897313847,6.929377442496963,0.8472901727431739,Usual triage,100,784.416341780326
103,102,17.938723495138113,72.534954492327,11.302717174889462,0.8871718493613794,Usual triage,101,1693.7144766659567
100,97,4.925553410114537,19.24402565216995,7.380191748232527,0.741687402207573,Usual triage,102,451.5090625938325
96,89,48.98456426636525,137.02205168573158,17.41491404748763,0.8928424897044298,Usual triage,103,4310.641655440142
105,92,51.53663100654332,124.68424607660408,23.586283500647518,0.9247720151662864,Usual triage,104,4960.400734379794
105,102,9.57494950100469,30.026763987207413,3.366761620885079,0.8286708300012324,Usual triage,105,921.5888894717015
112,105,19.827389328801992,56.8886604871542,9.75489318406901,0.8502262720416542,Usual triage,106,2035.6119710903376
109,95,42.06471411889699,114.36182882308592,23.608758970323112,0.9349074392160743,Usual triage,107,4202.966019046457
102,91,16.63897646928844,80.69162091543775,6.2155837110626875,0.8258561784950037,Usual triage,108,1555.744299878469
112,111,8.775872508281783,21.950487931508373,4.215299299806799,0.903793341925385,Usual triage,109,900.9895775169297
96,92,4.433483377560412,13.321286383050477,2.8721834753725335,0.8334148059828134,Usual triage,110,390.14653722531625
96,92,40.65749240863536,114.88641462191336,33.86866201264006,0.9638133306475178,Usual triage,111,3577.859331959912
92,89,2.847247706331468,8.766075964751531,1.1234994058925583,0.7017827294997325,Usual triage,112,240.11788990062047
101,97,4.418591100207703,12.75841967676515,3.166579884162175,0.8336664732490803,Usual triage,113,409.0878926942298
105,96,31.42882216233998,97.8228381225342,21.528144046050937,0.8970387030399967,Usual triage,114,3025.0241331252228
106,93,47.44695288408021,108.99513929434363,13.543941700788007,0.9472047956775166,Usual triage,115,4610.262255236461
88,83,4.159145065119632,11.620123104112071,2.3313894443246475,0.6903415194876104,Usual triage,116,335.504368586317
112,109,19.35378843472693,46.17333570215249,12.92641547090806,0.8576774346050036,Usual triage,117,1986.9889459652982
93,91,12.245389722915181,28.285584074695155,8.917307677191685,0.8936578186995641,Usual triage,118,1043.9194738785193
101,98,14.683402172913972,51.50940361530195,4.415870720881904,0.8465681711313814,Usual triage,119,1359.4383178422852
99,87,18.898411483773547,69.47205832159452,15.377753921510326,0.8093430143986803,Usual triage,120,1715.0308421524496
112,98,30.939749550894938,71.02984331411119,24.909110781032986,0.85478164829985,Usual triage,121,3176.48095389188
94,86,23.53789840420426,85.53900066402866,21.83055200181422,0.8924356245568181,Usual triage,122,2028.1822458289337
106,92,43.68101753716254,114.1331795296619,21.292307353343947,0.9458675117835834,Usual triage,123,4244.338870694293
86,83,3.1123220733619927,12.015048666650358,1.657950530611611,0.5954615091931202,Usual triage,124,245.35472345003708
90,87,6.573525338298049,21.393978708260516,3.6433730568855993,0.7909655730346469,Usual triage,125,542.3158404095891
79,79,7.765559062902465,24.000019240624475,5.6624974367556264,0.6761638565796372,Usual triage,126,562.3559021385202
98,94,27.251223217561996,92.31456599914677,13.685759343422253,0.8505847870315967,Usual triage,127,2448.0682190443194
91,89,8.13732660961277,32.33077591186594,8.087236178058598,0.7899983553418575,Usual triage,128,678.7886613518652
101,86,24.22924198864917,78.5278299492926,7.263646752487881,0.8447455173955005,Usual triage,129,2243.2239874491024
101,90,8.775790949494661,34.32027720805527,7.052829234659916,0.7295158141154722,Usual triage,130,812.491978740714
94,89,20.711661594157814,76.6057162698428,10.855214045576595,0.7947626839791425,Usual triage,131,1784.6548406965983
100,91,21.204262970701183,72.15105374355483,25.46439807148239,0.8560970742705002,Usual triage,132,1943.7241056476087
108,97,19.278469051257666,46.82617312934437,16.75250726012733,0.8439337360744459,Usual triage,133,1908.568436074509
103,95,18.004871092581816,51.22247762868077,8.330043918319255,0.7614890907610878,Usual triage,134,1699.9599123245998
90,86,11.785370510039174,40.208199478319884,4.806169040871088,0.7257877562731639,Usual triage,135,972.2930670782317
102,80,64.4561260399483,158.85942126068997,32.392468763193136,0.8489468468828623,Usual triage,136,6026.647784735166
99,94,14.773332240041906,65.45046692445918,6.240827032052416,0.7677813782574546,Usual triage,137,1340.679900783803
110,107,29.774964438913365,87.58513003243515,22.62048868566786,0.8646727362671504,Usual triage,138,3002.3089142570975
104,102,10.981395920031607,36.84446191142231,6.552188141006761,0.8397494529247597,Usual triage,139,1046.8930777096798
